Id,Predicted
0,19140.546813368543
1,35553.56773528781
2,152410.72255097656
3,76205.37771145605
4,25290.568598175752
5,75632.34708488855
6,77971.41530314658
7,212422.90001693697
8,56861.005918120216
9,60726.03613896774
10,56455.1062131051
11,116534.9751365746
12,105870.00086128536
13,79544.34244124983
14,66801.11126936547
15,19839.905883684805
16,72458.33587500812
17,52112.59061316894
18,128638.35811647159
19,101641.91133364908
20,126624.17814303409
21,56506.95607069659
22,37570.58551915465
23,35664.06820054939
24,88999.76380464104
25,103951.4596447294
26,125905.88269413017
27,41246.07574579273
28,69135.48420361066
29,212544.49501204258
30,38304.09088384896
31,74116.50099529653
32,145027.11303515398
33,34732.8152199936
34,66330.20060691799
35,73151.48060038808
36,45034.28380251735
37,25797.304278457003
38,66794.9507165171
39,90992.35063479957
40,54653.81028853117
41,232310.04679450547
42,187555.54329793347
43,160887.93527010435
44,71783.47620144767
45,100733.45616921096
46,36668.45386976709
47,95432.61563666328
48,83376.842241056
49,34518.35153642406
50,53554.852078213786
51,38864.808842117476
52,43521.56521037164
53,74262.04432859553
54,89904.02143668395
55,222811.96670231313
56,89127.48777022345
57,43140.89956699809
58,241084.87508903316
59,59905.65144112847
60,39728.7685993366
61,40386.89789161742
62,128989.83359277785
63,45725.32303637782
64,12130.127443205127
65,72161.96227985683
66,99592.56850841574
67,349262.5044562549
68,46230.70586451173
69,109632.20168574655
70,118376.38258904468
71,36671.853947013224
72,49616.59076385201
73,43433.85920444976
74,55632.67583373073
75,78425.38703320839
76,58542.78422073763
77,42481.98575990142
78,79485.85036829162
79,64883.28151369329
80,64867.97613594481
81,27308.635264708526
82,40070.80148888633
83,68348.37224642088
84,46398.58769633291
85,67868.4891047074
86,46140.84878086561
87,157629.82922019553
88,244784.28793401804
89,61050.11206819077
90,68366.07144957587
91,109688.48775853636
92,148510.9058956648
93,26142.80940088505
94,145281.27348471447
95,24384.25080680575
96,45738.06908568635
97,76082.9109041653
98,10634.151210014721
99,73750.79034787318
100,86039.60639043718
101,127971.21219722023
102,44424.88367738322
103,89425.16715988939
104,52801.65180700853
105,54782.21269217227
106,95248.63973444601
107,59063.8203917269
108,105336.49550796852
109,51138.12599101876
110,17202.70468431599
111,50160.557779771865
112,99289.92235952451
113,98513.15109860212
114,63857.57981298708
115,115156.23041051591
116,69651.56337959235
117,309171.1257881057
118,205082.89838960607
119,258705.8933333333
120,25410.868482038986
121,175016.71850721768
122,27465.494399958585
123,81868.82884991668
124,42362.49003107684
125,269999.43097250815
126,31414.18323257848
127,53990.06114677519
128,55462.46120295366
129,55542.06123419958
130,108485.62773743195
131,782552.9606666667
132,43157.92088889968
133,144441.0419810386
134,104631.86595634921
135,10446.977319866204
136,42723.93912221019
137,60129.9738943899
138,43491.37061460379
139,66955.66697507171
140,141954.21450638407
141,578123.452
142,583386.4266106538
143,163520.12435805108
144,30416.673911373535
145,49731.044619065935
146,134333.04109901658
147,98164.87927913113
148,40162.79930878957
149,15666.751127707426
150,79547.0437891889
151,17091.69473182619
152,82176.10144001417
153,86470.93356105938
154,112544.58747422152
155,89121.01584430053
156,50777.188090949996
157,52247.94705188756
158,283163.3270611757
159,96916.24665521143
160,81047.36145715856
161,91711.6275290181
162,48601.78709997646
163,62435.61282531499
164,11488.101497358719
165,126365.60574437093
166,79134.3881623319
167,53068.69929815913
168,24155.604809174656
169,42295.95681240522
170,19284.92590085513
171,23245.109424347687
172,64103.63279381238
173,2029231.288
174,38989.07027680404
175,201627.8624862456
176,30564.357551690926
177,46775.67899949454
178,78395.32219171851
179,140381.9316064837
180,54530.151567958215
181,174480.37480569136
182,78305.59765335449
183,76629.04209244547
184,154490.5445976035
185,77849.10686787659
186,115375.07611194534
187,89574.27934269089
188,81008.24999755704
189,900642.3816142858
190,106726.4630853143
191,80501.13115636139
192,204910.1386801357
193,50536.82821155095
194,8806.581603151926
195,287702.973060948
196,31626.847577815224
197,133098.05784551907
198,163327.97096924478
199,279598.73217739066
200,73870.43505125128
201,192365.05432915068
202,64970.95383424258
203,35283.25529864017
204,65934.71867641223
205,201070.33930437014
206,277192.21203222265
207,190857.37482864643
208,42525.75675070675
209,55221.10934717742
210,42274.58000685905
211,86119.57765700131
212,164857.25693693056
213,46204.40758880902
214,67599.75046008671
215,12329.620728666323
216,73520.40322964318
217,49119.46210529348
218,82843.38251333756
219,183371.9053939773
220,110996.13285427693
221,105310.14643187799
222,27168.53933019602
223,147189.8375164618
224,55928.36207307117
225,44498.77062334153
226,66648.41636038196
227,21764.47810487145
228,148003.8727878573
229,54298.4912755383
230,58584.39525635384
231,58289.983816237436
232,243803.04604021166
233,39457.31012337732
234,21809.613099449485
235,73604.61448345243
236,87174.10899861228
237,30222.211712191893
238,83564.25244194097
239,73587.81062477245
240,118480.17735491623
241,30761.977834595327
242,84819.80555934046
243,61787.104376469935
244,46183.99121852197
245,232211.74240000002
246,87181.96962444644
247,35259.17223317469
248,24539.971127032655
249,45610.447177853406
250,37046.84885454136
251,73636.66302328592
252,33279.86588024697
253,69037.88406488084
254,295376.9497604395
255,91439.41618057471
256,135876.77615542835
257,117468.89650557771
258,185055.12414413918
259,20030.355166200174
260,63934.00384105043
261,111420.43364296321
262,8809.160079711348
263,45384.6290866559
264,42470.387684602
265,535780.2225389687
266,24118.91382012935
267,36292.884777641804
268,60288.63515080168
269,149346.3546279942
270,65781.3113979677
271,212352.8014829502
272,66185.18499294632
273,64647.85183989218
274,82920.78139262163
275,45525.7609930796
276,193743.71532481798
277,185156.55260057724
278,39515.828554106294
279,362594.7992380953
280,322943.32482474745
281,62869.856644442494
282,65392.79296279647
283,186858.43052416117
284,172443.7824721678
285,97746.1903309942
286,24672.45644392047
287,24132.074952644754
288,62038.73158661523
289,117103.92283052976
290,114075.9916405324
291,131117.9746726058
292,95800.69216540293
293,145431.72127409762
294,86351.21850220795
295,91433.35430241996
296,1603834.992
297,128536.79270646896
298,82112.73278360692
299,126395.40511726608
300,31506.15696553575
301,205616.23303660055
302,61676.82772664998
303,552583.816994742
304,300394.0917302833
305,43691.81043624065
306,129723.24414540188
307,116820.43379373003
308,176814.15104296236
309,106245.74266305678
310,225327.61360627602
311,75751.39089676217
312,28329.80890317529
313,66958.03828878512
314,39607.386587962836
315,41441.97261825789
316,91525.83716119801
317,38717.73706590911
318,42857.373799371766
319,21015.4773601062
320,125448.70097723363
321,178833.42741901602
322,64724.954838291436
323,33787.17797735066
324,86509.77606471717
325,92930.10331710464
326,54838.82733237869
327,46457.10171095835
328,142326.17186402617
329,94604.8889775026
330,92157.98670088679
331,73991.44091733995
332,42095.46283492104
333,85145.60503841397
334,84099.61507514959
335,68927.44121849063
336,76148.97697736291
337,94162.55093586356
338,16392.436938003553
339,36932.265120907556
340,115091.80669587756
341,77071.41919868042
342,127553.16924602762
343,267217.0122033699
344,202685.5456060696
345,145303.09444490078
346,152616.17863919644
347,58088.53415273254
348,285015.4227884111
349,158116.82049650812
350,104811.15704857242
351,87734.57417241343
352,71727.04603020739
353,121055.43198621017
354,93909.13450216096
355,82062.47471981622
356,112593.89385022577
357,71666.67281856283
358,44514.00095813601
359,55631.05171457871
360,133613.39221225606
361,196618.47083461806
362,33505.97638326601
363,181648.31976956406
364,63491.73034843161
365,87183.37642175356
366,66322.61754333181
367,199472.1657330042
368,78253.8898387764
369,31175.551180117418
370,63492.01670427469
371,59399.084507570595
372,149176.94361801856
373,74637.49172058461
374,116608.33591143509
375,72100.13604783549
376,50400.28868194769
377,87359.70436534197
378,57394.1649225992
379,84218.23663361483
380,90983.26318023421
381,74468.48516126828
382,228235.66937662306
383,90259.77459937283
384,103466.71143065576
385,42906.886343156344
386,144557.17919174794
387,81098.65925037433
388,55354.122798335084
389,40549.360778233866
390,29647.435083254666
391,96561.55346994723
392,98615.71446645052
393,33504.95314524387
394,63714.70355813038
395,106363.56665501595
396,54264.64238578601
397,44314.42006376969
398,105083.24285540332
399,57014.69492618105
400,56855.786163368815
401,136257.1457053476
402,18588.07546648039
403,106168.6419179344
404,676941.2868073477
405,255518.6012162401
406,48084.869156993554
407,57769.18373472711
408,150593.328905055
409,356256.3229278499
410,33498.519374491014
411,112321.2579477577
412,47901.03399490492
413,54584.4274928059
414,86507.89942446325
415,125627.07995641936
416,142562.23966956628
417,36955.41031933297
418,92599.95122117417
419,117005.37688379627
420,387584.6759809524
421,100775.94230129193
422,187146.45663264577
423,43680.45249378066
424,44272.99320237598
425,75043.5959170215
426,94019.81700103743
427,50085.126179866485
428,59445.17643934575
429,59207.88827159793
430,118712.65137163027
431,94141.25575678411
432,29928.357845943956
433,84661.78029079555
434,80873.02807136133
435,67589.1145464795
436,323541.5661429377
437,46080.2333510731
438,69564.97291924275
439,196460.23562698415
440,145347.80595821675
441,97607.33230605406
442,23343.078545119744
443,124788.32838584663
444,34289.61371179929
445,167955.93238565273
446,37588.74387754229
447,82632.68116215897
448,71315.43309522567
449,241529.92977272725
450,33138.696398707805
451,99403.31269820216
452,287968.03025527805
453,149043.6295526268
454,110739.12559295639
455,128548.28435776886
456,58735.30012119171
457,70594.95310697627
458,123735.19499193109
459,122291.69076951731
460,43726.730260766446
461,43369.35013983962
462,246153.67319740917
463,76796.61553783675
464,152799.75039173913
465,368609.71615853877
466,296426.42606666667
467,98506.31604266485
468,130731.01408084299
469,81038.29429677363
470,94169.87552274812
471,52141.49818150194
472,43561.79150272829
473,133489.66400512823
474,173338.055909843
475,93851.69069150851
476,11983.491554645925
477,107711.6332524887
478,76944.71323816173
479,141810.81362016083
480,62218.47141632749
481,69100.22537500464
482,83912.37951018069
483,46875.65798473235
484,255879.28401666667
485,140054.66851054644
486,132702.98018238496
487,44203.22677571564
488,95001.39704914168
489,164700.27238680568
490,41917.76022691228
491,94290.3957059573
492,359616.2108187469
493,35623.49397912531
494,76708.70246509997
495,126079.15053263708
496,56704.407210413454
497,49194.83089617029
498,31249.654653818205
499,66451.47530469194
500,34297.71978356575
501,74132.14520289782
502,43186.0879822069
503,127428.19075238096
504,167934.4882964132
505,46560.04704995732
506,122153.31825744176
507,84966.27040749026
508,76599.4841040931
509,57957.80813480289
510,80792.5407532777
511,78512.96494681736
512,126002.41377023766
513,67726.70556699406
514,26228.473373667308
515,62672.94922599499
516,53436.64859298672
517,113501.65336789296
518,103481.82336790115
519,62020.01554824036
520,42509.074792822845
521,153216.3743423789
522,26996.929015611568
523,80046.51257059388
524,100025.63151354856
525,66264.04229778405
526,47347.149745157716
527,169586.07441362698
528,917562.8517333332
529,71433.00426644563
530,61588.374000989854
531,35121.39608730091
532,158014.32874680046
533,44486.66185020439
534,82329.06419743736
535,80206.13776904777
536,88073.33044168407
537,55407.825150332625
538,33306.45451869427
539,216371.40401415978
540,99094.53570893366
541,407679.7305876679
542,79034.53340804431
543,101133.56469566749
544,234355.7748805195
545,107884.26918773468
546,75325.22832045853
547,84412.89607834246
548,12162.106038654709
549,119321.26224907316
550,22825.451822823306
551,96896.19233122373
552,97606.52010958259
553,73423.9466078144
554,701631.4150158729
555,56679.93400236026
556,124869.27543163938
557,95614.37792376337
558,58361.688845329445
559,273143.58755555557
560,73249.38540098464
561,42978.45733454033
562,109724.72805726872
563,49979.660743978275
564,17030.955555570756
565,101312.88749132233
566,29024.690381270084
567,103402.31512354348
568,52994.44397319826
569,296181.05629880086
570,48022.84838286476
571,46732.19440400436
572,135346.2365645809
573,35311.51148780687
574,75469.13032018779
575,94344.14356408665
576,31915.815886238208
